origin_id	chr	insert_position	LTR	insert_orientation	count	inserted_gene	refseq_id	gene_id	gene_orientation	exon_intron	nearest_gene	nearest_gene_refseq_id	nearest_gene_id	nearest_gene_orientation	nearest_gene_distance	comment	pubmed_id
PT3_Y7.2	chr11	65414265	3LTR	+	1	SIPA1	NM_006747	6494	+	exon8					0		24968937
PT1_Y11.4	chr11	65400017	5LTR	+	1	PCNXL3	NM_032223	399909	+	intron27					0		24968937
PT1_Y11.4	chr4	148642310	5LTR	+	1	not found					ARHGAP10			+	11142		24968937
PT1_Y11.4	chr17	39006596	5LTR	+	1	not found					KRT12	NM_000223	3859	-	10833		24968937
PT1_Y11.4	chr2	39563264	5LTR	+	1	MAP4K3	NM_001270425	8491	-	intron6					0		24968937
PT1_Y11.4	chr6	37432600	3LTR	+	1	FTSJD2	NM_015050	23070	+	intron13					0		24968937
PT1_Y11.4	chr16	12784049	3LTR	+	1	CPPED1	NM_018340	55313	-	intron3;Flag=Last					0		24968937
PT1_Y0.2	chr22	45748216	3LTR	+	5	SMC1B	NM_148674	27127	-	intron22					0		24968937
PT1_Y11.4	chr5	132391448	5LTR	-	1	HSPA4	NM_002154	3308	+	intron1;Flag=First					0		24968937
PT2_Y12.9	chr2	20455530	3LTR	+	1	PUM2	NM_015317	23369	-	intron16					0		24968937
PT1_Y11.4	chr4	104785620	3LTR	+	1	not found					TACR3	NM_001059	6870	-	144647		24968937
PT1_Y11.4	chr3	152114365	3LTR	-	1	MBNL1	NM_021038	4154	+	intron2					0		24968937
PT1_Y11.4	chr1	53232338	3LTR	-	1	ZYG11B	NM_024646	79699	+	intron2					0		24968937
PT1_Y11.4	chr7	33230226	5LTR	+	1	BBS9	NM_014451	27241	+	intron5					0		24968937
PT5_Y14.5	chr16	21977026	3LTR	-	2	UQCRC2	NM_003366	7385	+	intron7					0		24968937
PT1_Y0.2	chr4	25842215	3LTR	-	1	SEL1L3	NM_015187	23231	-	intron2					0		24968937
PT1_Y11.4	chr2	113409191	3LTR	-	1	SLC20A1	NM_005415	6574	+	intron4					0		24968937
PT1_Y11.4	chr7	99161199	5LTR	-	1	ZNF655	NM_001083956	79027	+	intron2					0		24968937
PT3_Y7.2	chr9	98654262	3LTR	+	2	ERCC6L2	NM_001010895	375748	+	intron2					0		24968937
PT4_Y12.2	chr11	128125228	3LTR	-	1	not found					ETS1	NM_005238	2113	-	203427		24968937
PT1_Y11.4	chrX	13041037	3LTR	-	29	not found					FAM9C	NM_174901	171484	-	12698		24968937
PT1_Y11.4	chr1	93815739	3LTR	-	3	DR1	NM_001938	1810	+	intron1;Flag=First					0		24968937
PT3_Y7.2	chr17	73825137	3LTR	-	1	UNC13D	NM_199242	201294	-	intron30					0		24968937
PT2_Y12.9	chr3	69079256	3LTR	-	1	TMF1	NM_007114	7110	-	intron10					0		24968937
PT3_Y7.2	chr1	27772803	5LTR	+	1	WASF2	NM_006990	10163	-	intron1;Flag=First					0		24968937
PT3_Y7.2	chr7	7635692	3LTR	+	1	MIOS	NM_019005	54468	+	intron10					0		24968937
PT3_Y7.2	chr17	36944192	3LTR	+	1	PIP4K2B	NM_003559	8396	-	intron1;Flag=First					0		24968937
PT1_Y11.4	chr11	66999189	3LTR	+	1	KDM2A	NM_012308	22992	+	exon12					0		24968937
PT3_Y7.2	chr16	89176532	3LTR	+	1	ACSF3	NR_023316	197322	+	intron2					0		24968937
PT4_Y12.2	chr12	133627862	3LTR	+	1	ZNF84	NM_003428	7637	+	intron4;Flag=Last					0		24968937
PT1_Y11.4	chr11	20415724	5LTR	-	1	PRMT3	NM_005788	10196	+	intron5					0		24968937
PT1_Y11.4	chr12	13010873	3LTR	-	2	not found					RPL13AP20	NR_003932		+	17537		24968937
PT3_Y7.2	chr11	71766841	3LTR	-	1	NUMA1	NM_006185	4926	-	intron2					0		24968937
PT3_Y7.2	chr4	41944481	5LTR	+	1	TMEM33	NM_018126	55161	+	intron3					0		24968937
PT1_Y11.4	chr1	37953704	5LTR	+	1	not found					MEAF6	NM_001270875	64769	-	1856		24968937
PT4_Y12.2	chr17	79510021	3LTR	+	2	C17ORF70	NM_025161	80233	-	intron7					0		24968937
PT5_Y14.5	chr6	36564436	3LTR	-	1	SRSF3	NM_003017	6428	+	intron1;Flag=First					0		24968937
PT1_Y11.4	chr3	105959465	3LTR	-	1	not found					CBLB			-	371199		24968937
PT1_Y11.4	chr11	71744572	5LTR	-	1	NUMA1	NM_006185	4926	-	intron3					0		24968937
PT1_Y0.2	chr15	39975096	3LTR	-	3	FSIP1	NM_152597	161835	-	intron10					0		24968937
PT3_Y7.2	chrUn	46196	3LTR	-	2	not found									46196		24968937
PT1_Y11.4	chr21	46279097	3LTR	-	1	PTTG1IP	NM_004339	754	-	intron3					0		24968937
PT2_Y12.9	chr1	218476558	3LTR	-	1	RRP15	NM_016052	51018	+	intron2					0		24968937
PT4_Y12.2	chr11	72847866	3LTR	-	1	FCHSD2	NM_014824	9873	-	intron2					0		24968937
PT1_Y11.4	chr19	10772549	3LTR	-	1	ILF3	NM_012218	3609	+	intron1;Flag=First					0		24968937
PT1_Y0.2	chr16	18839551	3LTR	-	1	SMG1	NM_015092	23049	-	intron54					0		24968937
PT5_Y14.5	chr3	47159811	3LTR	+	1	SETD2	NM_014159	29072	-	intron3					0		24968937
PT1_Y11.4	chr19	39878352	5LTR	+	1	PAF1	NR_046384	54623	-	intron10					0		24968937
PT1_Y11.4	chr15	42031493	3LTR	-	1	MGA	NM_001080541	23269	+	intron13					0		24968937
PT3_Y0	chr19	11836334	3LTR	-	1	ZNF823	NM_001080493	55552	-	intron1;Flag=First					0		24968937
PT1_Y4.8	chr5	50035002	5LTR	-	1	PARP8	NM_001178055	79668	+	intron3					0		24968937
PT1_Y11.4	chr8	145746807	5LTR	-	1	LRRC14	NM_014665	9684	+	exon4;Flag=Last					0		24968937
PT4_Y12.2	chr7	99977926	3LTR	-	1	PILRA	NM_178272	29992	+	intron2					0		24968937
PT1_Y11.4	chr12	39997835	3LTR	-	1	ABCD2	NM_005164	225	-	intron4					0		24968937
PT3_Y7.2	chr6	90729358	3LTR	-	1	BACH2	NM_001170794	60468	-	intron3					0		24968937
PT1_Y11.4	chr1	194485604	3LTR	+	2	not found					CDC73	NM_024529	79577	+	1261662		24968937
PT3_Y7.2	chr3	52952495	3LTR	-	1	SFMBT1	NM_016329	51460	-	intron13					0		24968937
PT1_Y11.4	chr17	7177955	3LTR	-	1	not found					SLC2A4	NM_001042	6517	+	7098		24968937
PT1_Y11.4	chr6	90750362	5LTR	-	2	BACH2	NM_001170794	60468	-	intron3					0		24968937
PT3_Y0	chr19	56169789	3LTR	-	1	U2AF2	NM_007279	11338	+	intron1;Flag=First					0		24968937
PT1_Y11.4	chr1	229626148	3LTR	-	1	NUP133	NM_018230	55746	-	intron8					0		24968937
PT4_Y12.2	chr19	8527192	3LTR	-	18	HNRNPM	NM_031203	4670	+	intron2					0		24968937
PT3_Y7.2	chr1	25886637	3LTR	+	1	LDLRAP1	NM_015627	26119	+	intron4					0		24968937
PT1_Y0.2	chr17	44176870	3LTR	-	1	KANSL1	NM_001193465	284058	-	intron3					0		24968937
PT1_Y0.2	chr4	153257937	5LTR	+	1	FBXW7	NM_033632	55294	-	intron5					0		24968937
PT1_Y0.2	chr11	117902092	5LTR	-	1	TMPRSS4-AS1	NR_038318	100526771	-	intron3;Flag=Last					0		24968937
PT2_Y12.9	chr12	46659299	3LTR	+	1	SLC38A1	NM_030674	81539	-	intron1;Flag=First					0		24968937
PT3_Y7.2	chr11	64502062	5LTR	-	1	RASGRP2	NM_153819	10235	-	intron12					0		24968937
PT1_Y0.2	chr6	90563739	5LTR	-	1	CASP8AP2	NM_001137668	9994	+	intron3					0		24968937
PT1_Y11.4	chr9	131320636	3LTR	+	1	SPTAN1	NM_001195532	6709	+	intron1;Flag=First					0		24968937
PT1_Y11.4	chr11	75677218	3LTR	-	1	UVRAG	NM_003369	7405	+	intron7					0		24968937
PT1_Y0.2	chr14	31387214	3LTR	-	1	STRN3	NM_014574	29966	-	intron7					0		24968937
PT1_Y0.2	chr6	26408131	3LTR	-	1	BTN3A1	NM_007048	11119	+	exon4					0		24968937
PT1_Y0.2	chr11	62507520	5LTR	+	1	not found					TTC9C	NM_173810	283237	+	1412		24968937
PT1_Y11.4	chr12	57015152	3LTR	-	1	BAZ2A	NM_013449	11176	-	intron1;Flag=First					0		24968937
PT1_Y11.4	chr17	7750774	5LTR	-	1	KDM6B	NM_001080424	23135	+	intron10					0		24968937
PT4_Y12.2	chr16	48621036	3LTR	+	1	N4BP1	NM_153029	9683	-	intron1;Flag=First					0		24968937
PT1_Y11.4	chr19	12286745	5LTR	+	1	ZNF136	NM_003437	7695	+	intron1;Flag=First					0		24968937
PT1_Y11.4	chr18	19305669	3LTR	-	1	not found					MIB1	NM_020774	57534	+	15875		24968937
PT3_Y7.2	chrX	76923119	3LTR	-	1	ATRX	NM_000489	546	-	intron10					0		24968937
PT4_Y12.2	chr5	70764843	3LTR	-	1	BDP1	NM_018429	55814	+	intron6					0		24968937
PT1_Y11.4	chr19	13275518	3LTR	+	1	not found					IER2	NM_004907	9592	+	9800		24968937
PT1_Y11.4	chr22	40862945	3LTR	-	3	MKL1	NM_020831	57591	-	intron3					0		24968937
PT1_Y11.4	chr6	38207629	5LTR	-	1	BTBD9	NM_052893	114781	-	intron10					0		24968937
PT1_Y11.4	chr11	4061854	3LTR	+	1	STIM1	NM_003156	6786	+	intron3					0		24968937
PT1_Y11.4	chr13	41813656	3LTR	-	1	MTRF1	NM_004294	9617	-	intron6					0		24968937
PT1_Y11.4	chr6	20704413	5LTR	-	2	CDKAL1	NM_017774	54901	+	intron5					0		24968937
PT1_Y11.4	chr12	44932820	3LTR	-	1	NELL2	NM_001145110	4753	-	intron16					0		24968937
PT1_Y11.4	chr17	40421408	3LTR	+	1	STAT5B	NM_012448	6777	-	intron1;Flag=First					0		24968937
PT1_Y0.2	chr17	74767214	5LTR	-	1	MFSD11	NM_001242534	79157	+	intron11					0		24968937
PT1_Y0.2	chr12	6927712	3LTR	+	2	CD4	NM_001195014	920	+	intron6					0		24968937
PT1_Y11.4	chr16	31403841	5LTR	+	1	not found					ITGAD			+	791		24968937
PT1_Y0.2	chr11	118636877	3LTR	+	1	DDX6	NM_004397	1656	-	intron5					0		24968937
PT1_Y11.4	chr10	17225938	3LTR	-	2	TRDMT1	NM_004412	1787	-	intron1;Flag=First					0		24968937
PT1_Y11.4	chr17	7394577	3LTR	-	1	POLR2A	NM_000937	5430	+	intron1;Flag=First					0		24968937
PT1_Y11.4	chr3	196805647	5LTR	-	1	DLG1	NM_001204386	1739	-	intron17					0		24968937
PT3_Y7.2	chr13	30829171	3LTR	+	1	KATNAL1	NM_032116	84056	-	intron4					0		24968937
PT1_Y11.4	chr17	27816579	5LTR	-	1	TAOK1	NM_025142	57551	+	intron8					0		24968937
PT1_Y11.4	chr6	150015152	3LTR	+	1	LATS1	NM_004690	9113	-	intron3					0		24968937
PT1_Y0.2	chr17	65094293	3LTR	-	1	HELZ	NM_014877	9931	-	intron31					0		24968937
PT1_Y11.4	chr5	176708256	3LTR	-	2	NSD1	NM_172349	64324	+	intron19					0		24968937
PT3_Y7.2	chr6	149847786	3LTR	+	1	PPIL4	NM_139126	85313	-	intron8					0		24968937
PT1_Y4.8	chr17	44126355	5LTR	+	1	KANSL1	NM_001193465	284058	-	intron8					0		24968937
PT5_Y14.5	chr9	95288554	3LTR	+	1	CENPP	NM_001012267	401541	+	intron5					0		24968937
PT1_Y11.4	chr1	170043990	3LTR	+	1	not found					KIFAP3	NM_001204516	22920	-	111		24968937
PT5_Y14.5	chr22	40644783	3LTR	-	1	TNRC6B	NM_001024843	23112	+	intron5					0		24968937
PT1_Y4.8	chr19	10723114	3LTR	-	1	SLC44A2	NM_001145056	57153	+	intron1;Flag=First					0		24968937
PT1_Y11.4	chr16	3022933	5LTR	+	1	PKMYT1	NM_001258450	9088	-	exon9;Flag=Last					0		24968937
PT1_Y11.4	chr17	76723234	3LTR	+	1	CYTH1	NM_017456	9267	-	intron1;Flag=First					0		24968937
PT1_Y11.4	chr19	7697357	3LTR	+	1	PCP2	NM_174895	126006	-	exon3					0		24968937
PT1_Y11.4	chr3	48965861	5LTR	-	1	ARIH2	NM_006321	10425	+	intron3					0		24968937
PT1_Y11.4	chr11	66559737	5LTR	-	1	C11ORF80	NR_048553	79703	+	intron3					0		24968937
PT2_Y12.9	chr17	78694956	3LTR	-	1	RPTOR	NM_020761	57521	+	intron4					0		24968937
PT1_Y11.4	chr6	170891487	5LTR	+	2	PDCD2	NM_144781	5134	-	exon3;Flag=Last					0		24968937
PT5_Y14.5	chr10	51575520	3LTR	-	2	NCOA4	NM_001145263	8031	+	intron1;Flag=First					0		24968937
PT3_Y7.2	chr7	143104764	3LTR	-	1	EPHA1	NM_005232	2041	-	exon2					0		24968937
PT1_Y11.4	chr8	124547911	5LTR	-	1	FBXO32	NM_001242463	114907	-	intron1;Flag=First					0		24968937
PT1_Y11.4	chr16	50794055	3LTR	-	1	CYLD	NM_015247	1540	+	intron6					0		24968937
PT4_Y12.2	chr1	101402728	3LTR	-	1	SLC30A7	NM_001144884	148867	+	intron8					0		24968937
PT5_Y14.5	chr16	47538351	3LTR	-	1	PHKB	NM_001031835	5257	+	intron5					0		24968937
PT1_Y11.4	chrX	39836137	5LTR	+	1	not found					AK123758			+	32391		24968937
PT1_Y4.8	chr13	49006193	5LTR	-	1	RB1	NM_000321	5925	+	intron17					0		24968937
PT3_Y0	chr8	145706371	3LTR	-	1	not found					FOXH1	NM_003923	8928	-	4653		24968937
PT1_Y11.4	chr14	98084562	3LTR	-	1	not found					LOC100129345	NR_033943	100129345	-	14421		24968937
PT5_Y14.5	chrX	57089384	3LTR	-	1	not found					SPIN2B	NM_001006682	474343	-	56730		24968937
PT1_Y0.2	chr11	64960843	3LTR	-	1	CAPN1	NM_001198868	823	+	intron10					0		24968937
PT1_Y11.4	chr15	91334357	5LTR	-	1	BLM	NM_000057	641	+	intron15					0		24968937
PT4_Y12.2	chr15	63422970	3LTR	+	1	LACTB	NM_032857	114294	+	intron5;Flag=Last					0		24968937
PT3_Y0	chr10	69805753	3LTR	+	1	HERC4	NM_022079	26091	-	intron3					0		24968937
PT2_Y12.9	chr7	129517105	3LTR	+	1	UBE2H	NM_003344	7328	-	intron3					0		24968937
PT1_Y11.4	chrX	129901094	3LTR	-	1	ENOX2	NM_182314	10495	-	intron3					0		24968937
PT1_Y11.4	chr20	39704652	5LTR	-	1	TOP1	NM_003286	7150	+	intron3					0		24968937
PT1_Y11.4	chr1	121484798	3LTR	+	1	not found					EMBP1			+	171112		24968937
PT1_Y11.4	chr19	35640612	3LTR	-	1	FXYD7	NM_022006	53822	+	intron2					0		24968937
PT3_Y7.2	chr17	29580861	3LTR	+	1	NF1	NM_000267	4763	+	intron30					0		24968937
PT1_Y11.4	chr1	161153754	3LTR	-	1	not found					ADAMTS4	NM_005099	9507	-	5783		24968937
PT1_Y11.4	chr11	59327807	3LTR	+	1	not found					U7			+	1473		24968937
PT1_Y11.4	chr16	2308799	3LTR	-	1	RNPS1	NM_080594	10921	-	intron6					0		24968937
PT1_Y11.4	chr7	7787147	3LTR	-	1	LOC729852	NR_034084	729852	+	intron2					0		24968937
PT1_Y11.4	chr19	47416639	3LTR	+	1	not found					ARHGAP35	NM_004491	2909	+	5293		24968937
PT1_Y0.2	chr17	47793802	5LTR	-	1	FAM117A	NM_030802	81558	-	intron6					0		24968937
PT1_Y0.2	chr17	38389928	5LTR	+	1	WIPF2	NM_133264	147179	+	intron1;Flag=First					0		24968937
PT1_Y11.4	chr1	112117465	3LTR	-	1	not found					ADORA3	NM_001081976	140	-	10868		24968937
PT4_Y12.2	chr19	50081319	3LTR	+	1	NOSIP	NM_015953	51070	-	intron1;Flag=First					0		24968937
PT1_Y11.4	chr19	19485664	5LTR	+	1	not found					GATAD2A	NM_017660	54815	+	10977		24968937
PT5_Y14.5	chr9	139350705	3LTR	+	1	SEC16A	NM_014866	9919	-	intron18					0		24968937
PT1_Y4.8	chr19	47603706	5LTR	+	1	ZC3H4	NM_015168	23211	-	intron2					0		24968937
PT1_Y11.4	chr21	34123366	3LTR	-	1	GCFC1	NM_016631	94104	-	intron9					0		24968937
PT1_Y11.4	chr3	169872893	5LTR	-	1	PHC3	NM_024947	80012	-	intron4					0		24968937
PT1_Y11.4	chr9	139709745	5LTR	+	2	RABL6	NM_024718	55684	+	intron1;Flag=First					0		24968937
PT1_Y0.2	chr18	44695088	5LTR	+	1	IER3IP1	NM_016097	51124	-	intron1;Flag=First					0		24968937
PT4_Y12.2	chr4	20732380	3LTR	-	1	KCNIP4	NM_025221	80333	-	intron8;Flag=Last					0		24968937
PT1_Y11.4	chr9	77998950	3LTR	+	1	not found					MIR548H3	NR_031679	100302287	-	119561		24968937
PT4_Y12.2	chr17	41576726	3LTR	-	1	DHX8	NM_004941	1659	+	intron10					0		24968937
PT3_Y0	chr22	39094499	3LTR	-	1	JOSD1	NM_014876	9929	-	intron1;Flag=First					0		24968937
PT4_Y12.2	chr8	95754151	3LTR	-	1	DPY19L4	NM_181787	286148	+	intron6					0		24968937
PT1_Y11.4	chr16	56971954	3LTR	-	1	HERPUD1	NM_001010989	9709	+	intron4					0		24968937
PT5_Y14.5	chr17	76063654	3LTR	-	1	TNRC6C	NM_018996	57690	+	intron5					0		24968937
PT5_Y14.5	chr1	27056289	3LTR	+	1	ARID1A	NM_139135	8289	+	exon2					0		24968937
PT1_Y11.4	chr21	47990524	3LTR	+	1	not found					DIP2A			+	598		24968937
PT1_Y11.4	chr8	117680357	3LTR	+	1	EIF3H	NM_003756	8667	-	intron2					0		24968937
PT1_Y11.4	chr17	33573066	5LTR	-	1	SLFN5	NM_144975	162394	+	intron1;Flag=First					0		24968937
PT1_Y11.4	chr15	78336567	5LTR	+	1	TBC1D2B	NM_015079	23102	-	intron3					0		24968937
PT3_Y7.2	chr11	117911525	3LTR	+	1	TMPRSS4-AS1	NR_038318	100526771	-	intron2					0		24968937
PT1_Y11.4	chr20	37167981	5LTR	-	2	RALGAPB	NM_020336	57148	+	intron16					0		24968937
PT3_Y7.2	chr10	6991619	3LTR	-	1	not found					LINC00707	NR_038291	100507127	+	106751		24968937
PT1_Y11.4	chr7	129586459	5LTR	+	3	UBE2H	NM_003344	7328	-	intron1;Flag=First					0		24968937
PT1_Y11.4	chr5	40254713	3LTR	+	1	not found					U1			+	14946		24968937
PT1_Y11.4	chr22	31333612	3LTR	+	1	MORC2	NM_014941	22880	-	exon16					0		24968937
PT1_Y11.4	chr3	16424668	5LTR	+	1	RFTN1	NM_015150	23180	-	intron4					0		24968937
PT1_Y11.4	chr19	36503870	3LTR	+	1	ALKBH6	NM_032878	84964	-	intron3					0		24968937
PT1_Y11.4	chr19	19555089	3LTR	-	1	GATAD2A	NM_017660	54815	+	intron1;Flag=First					0		24968937
PT4_Y12.2	chr2	174805953	3LTR	+	1	SP3	NM_001172712	6670	-	intron4					0		24968937
PT1_Y0.2	chr16	48316018	3LTR	-	1	LONP2	NM_031490	83752	+	intron8					0		24968937
PT1_Y0.2	chr15	63942897	5LTR	-	1	HERC1	NM_003922	8925	-	intron53					0		24968937
PT1_Y11.4	chr2	161334915	3LTR	-	1	RBMS1	NM_016836	5937	-	intron1;Flag=First					0		24968937
PT1_Y11.4	chr12	124073996	5LTR	-	1	TMED2	NM_006815	10959	+	intron2					0		24968937
PT1_Y11.4	chr3	5240691	3LTR	-	1	EDEM1	NM_014674	9695	+	intron2					0		24968937
PT1_Y11.4	chr6	27796637	3LTR	+	1	not found					FKSG63			+	1922		24968937
PT1_Y11.4	chr16	83022343	5LTR	-	1	CDH13	NM_001220489	1012	+	intron2					0		24968937
PT1_Y11.4	chr18	48375221	3LTR	+	1	not found					MRO	NM_031939	83876	-	23467		24968937
PT1_Y11.4	chr12	122998029	3LTR	-	5	RSRC2	NM_023012	65117	-	intron6					0		24968937
PT5_Y14.5	chr1	29071157	3LTR	+	1	YTHDF2	NM_001173128	51441	+	intron5;Flag=Last					0		24968937
PT1_Y11.4	chr9	134337508	5LTR	+	1	PRRC2B	NM_013318	84726	+	intron10					0		24968937
PT1_Y11.4	chr10	103691570	3LTR	+	1	C10ORF76	NM_024541	79591	-	intron23					0		24968937
PT1_Y0.2	chr5	176580379	5LTR	+	1	NSD1	NM_172349	64324	+	intron3					0		24968937
PT1_Y11.4	chr17	40508544	5LTR	+	1	STAT3	NM_139276	6774	-	intron1;Flag=First					0		24968937
PT1_Y0.2	chr16	53511739	3LTR	-	1	RBL2	NM_005611	5934	+	intron17					0		24968937
PT1_Y11.4	chr16	87814835	3LTR	-	1	not found					KLHDC4	NM_001184854	54758	-	15237		24968937
PT1_Y11.4	chr16	4094604	3LTR	-	1	ADCY9	NM_001116	115	-	intron2					0		24968937
PT3_Y7.2	chr8	145613294	3LTR	+	1	ADCK5	NM_174922	203054	+	intron3					0		24968937
PT4_Y12.2	chrX	24097640	3LTR	+	1	not found					EIF2S3	NM_001415	1968	+	713		24968937
PT3_Y7.2	chr1	151647994	3LTR	-	1	SNX27	NM_030918	81609	+	intron7					0		24968937
PT1_Y11.4	chr12	53029299	5LTR	+	1	not found					KRT2	NM_000423	3849	-	9042		24968937
PT1_Y11.4	chr2	61744349	5LTR	-	1	XPO1	NM_003400	7514	-	intron4					0		24968937
PT3_Y7.2	chr5	130678766	3LTR	-	1	CDC42SE2	NM_020240	56990	+	intron2					0		24968937
PT1_Y0.2	chr12	14946436	5LTR	-	1	WBP11	NM_016312	51729	-	intron8					0		24968937
PT4_Y12.2	chr10	49615286	3LTR	+	1	MAPK8	NM_002750	5599	+	intron2					0		24968937
PT1_Y0.2	chr19	50262155	3LTR	+	1	TSKS	NM_021733	60385	-	intron2					0		24968937
PT1_Y11.4	chr1	51305870	5LTR	+	1	FAF1	NM_007051	11124	-	intron2					0		24968937
PT4_Y12.2	chr9	88529024	3LTR	+	1	not found					NAA35	NM_024635	60560	+	27032		24968937
PT5_Y14.5	chrX	19682765	3LTR	+	1	SH3KBP1	NM_031892	30011	-	intron6					0		24968937
PT1_Y11.4	chr18	12611931	5LTR	-	1	SPIRE1	NM_020148	56907	-	intron2					0		24968937
PT5_Y14.5	chr7	5804715	3LTR	+	1	RNF216	NM_207111	54476	-	intron1;Flag=First					0		24968937
PT1_Y11.4	chrX	78396521	3LTR	-	1	not found					GPR174	NM_032553	84636	+	29947		24968937
PT3_Y7.2	chr17	79211652	3LTR	-	1	ENTHD2	NM_144679	146705	-	intron1;Flag=First					0		24968937
PT4_Y12.2	chr7	150163000	3LTR	-	1	GIMAP8	NM_175571	155038	+	intron1;Flag=First					0		24968937
PT1_Y0.2	chr16	48316013	5LTR	-	1	LONP2	NM_031490	83752	+	intron8					0		24968937
PT1_Y0.2	chr7	129456358	3LTR	-	1	not found					AL832212			-	14213		24968937
PT1_Y11.4	chr16	67622138	5LTR	-	1	CTCF	NM_006565	10664	+	intron2					0		24968937
PT1_Y11.4	chr11	104581194	5LTR	+	1	not found					CASP12	NM_001191016	100506742	-	175250		24968937
PT5_Y14.5	chr6	32926762	3LTR	+	1	not found					HLA-DMA			-	5863		24968937
PT5_Y14.5	chr3	50148455	3LTR	-	1	RBM5	NM_005778	10181	+	intron17					0		24968937
PT2_Y12.9	chr4	143265241	3LTR	-	1	INPP4B	NM_003866	8821	-	intron8					0		24968937
PT2_Y12.9	chr10	6390931	3LTR	-	1	not found					LOC399715	NR_040079	399715	+	12994		24968937
PT1_Y0.2	chr22	50814767	5LTR	+	1	PPP6R2	NM_001242898	9701	+	intron2					0		24968937
PT1_Y11.4	chr19	47087033	5LTR	+	1	PPP5D1	NM_001205281	100506012	-	intron1;Flag=First					0		24968937
PT1_Y11.4	chr13	108927255	3LTR	+	4	TNFSF13B	NM_001145645	10673	+	intron2					0		24968937
PT3_Y7.2	chr11	67270284	3LTR	+	1	PITPNM1	NM_004910	9600	-	intron2					0		24968937
PT1_Y11.4	chr16	14307670	5LTR	+	3	MKL2	NM_014048	57496	+	intron6					0		24968937
PT2_Y12.9	chr12	99745275	3LTR	+	1	ANKS1B	NM_152788	56899	-	intron12					0		24968937
PT1_Y11.4	chr9	99234071	5LTR	-	1	HABP4	NM_014282	22927	+	intron5					0		24968937
PT4_Y12.2	chr1	21346591	3LTR	+	1	EIF4G3	NM_001198801	8672	-	intron4					0		24968937
PT3_Y7.2	chr16	3676180	3LTR	+	5	not found					SLX4			-	14595		24968937
PT1_Y11.4	chr18	9207228	3LTR	-	1	ANKRD12	NM_001083625	23253	+	intron3					0		24968937
PT1_Y11.4	chr2	28080490	5LTR	+	1	RBKS	NM_022128	64080	-	intron2					0		24968937
PT1_Y11.4	chr12	25393118	5LTR	+	1	KRAS	NM_004985	3845	-	intron2					0		24968937
PT1_Y11.4	chr6	90721872	5LTR	-	2	BACH2	NM_001170794	60468	-	intron3					0		24968937
PT5_Y14.5	chr11	62333622	3LTR	-	1	EEF1G	NM_001404	1937	-	intron7					0		24968937
PT1_Y11.4	chr20	56901557	3LTR	-	1	RAB22A	NM_020673	57403	+	intron2					0		24968937
PT1_Y4.8	chr13	108927255	3LTR	+	1	TNFSF13B	NM_001145645	10673	+	intron2					0		24968937
PT1_Y11.4	chr1	112008565	3LTR	+	1	not found					ATP5F1	NM_001688	515	+	4040		24968937
PT4_Y12.2	chr2	70514207	5LTR	+	1	SNRPG	NM_003096	6637	-	intron3;Flag=Last					0		24968937
PT5_Y14.5	chr19	42073036	3LTR	-	1	not found					CEACAM21			+	9494		24968937
PT1_Y11.4	chr17	28022895	3LTR	+	1	SSH2	NM_033389	85464	-	intron3					0		24968937
PT1_Y11.4	chr9	132698162	5LTR	-	1	FNBP1	NM_015033	23048	-	intron6					0		24968937
PT1_Y11.4	chr1	229441247	3LTR	-	1	SPHAR	NM_006542	10638	+	exon1;Flag=SingleExo					0		24968937
PT5_Y14.5	chr1	234529299	3LTR	-	1	TARBP1	NM_005646	6894	-	intron27					0		24968937
PT1_Y11.4	chr3	51434782	3LTR	-	4	RBM15B	NM_013286	29890	+	exon1;Flag=SingleExo					0		24968937
PT1_Y11.4	chr21	47990523	3LTR	+	2	not found					DIP2A			+	597		24968937
PT1_Y11.4	chr12	48078258	5LTR	+	1	RPAP3	NM_024604	79657	-	intron9					0		24968937
PT3_Y7.2	chr16	53488566	3LTR	+	1	RBL2	NM_005611	5934	+	intron7					0		24968937
PT3_Y7.2	chr19	3534312	3LTR	+	1	FZR1	NM_016263	51343	+	intron12					0		24968937
PT1_Y11.4	chr10	74813921	3LTR	-	1	P4HA1	NM_001142596	5033	-	intron5					0		24968937
PT3_Y7.2	chr8	22363313	5LTR	-	1	PPP3CC	NM_001243975	5533	+	intron4					0		24968937
PT5_Y14.5	chr22	28346435	3LTR	-	1	TTC28-AS1	NR_026963	284900	+	intron2					0		24968937
PT1_Y11.4	chr5	31138107	5LTR	+	1	not found					CDH6			+	55654		24968937
PT1_Y11.4	chr1	150117310	3LTR	-	2	VPS45	NM_007259	11311	+	exon15;Flag=Last					0		24968937
PT1_Y11.4	chr6	31131656	5LTR	-	1	TCF19	NM_001077511	6941	+	exon4;Flag=Last					0		24968937
PT1_Y4.8	chr12	112031791	5LTR	-	1	ATXN2	NM_002973	6311	-	intron1;Flag=First					0		24968937
PT1_Y11.4	chr1	235903532	3LTR	-	1	LYST	NM_000081	1130	-	intron31					0		24968937
PT1_Y0.2	chr6	5549091	3LTR	-	1	FARS2	NM_006567	10667	+	intron5					0		24968937
PT1_Y11.4	chr1	42724513	5LTR	-	2	FOXJ3	NM_001198850	22887	-	intron4					0		24968937
