info/source_line,landmark,location,ltr,orientation_in_landmark,sample/original_id,sample/pubmed_id,sample/tissue,sample/tissue_url,sample/provirus_activity,environment,source_name
10373,chr6,84175686,3p,R,5O55L:01378:02261,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10374,chr6,85644643,3p,F,5O55L:02626:02377,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10375,chr6,86286095,3p,F,G13FKHM01AUKXS,22911005,"Primary resting CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10376,chr6,86855111,3p,R,5O55L:01385:01035,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10377,chr6,87881233,3p,R,5O55L:01299:02390,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
10378,chr6,87898232,3p,F,ID27B3,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,inducible,"in vitro",SherrillMix-2013
10379,chr6,87903161,5p,F,15__087,21430059,"Primary CD4+ T cells (Bcl-2 transduced)",,inducible,"in vitro",SherrillMix-2013
10380,chr6,87918413,3p,F,5O55L:02310:01909,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
10381,chr6,87935234,3p,R,5O55L:01962:01577,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10382,chr6,88407348,3p,F,G13FKHM01BI28P,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10383,chr6,89493031,3p,R,G13FKHM01BC0C6,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10384,chr6,89631826,3p,F,GXIEMIS01ABPRG,22911005,"Primary resting CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10385,chr6,89635173,3p,R,5O55L:00559:01407,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10386,chr6,89715231,3p,R,5O55L:01402:02221,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
10387,chr6,89868295,3p,F,IBB2D10,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,expressed,"in vitro",SherrillMix-2013
10388,chr6,90042309,3p,R,G13FKHM01AOFE5,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10389,chr6,90046165,3p,R,G13FKHM01AURMS,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10390,chr6,90868881,3p,F,5O55L:02457:01593,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10391,chr6,90930243,3p,R,5O55L:02532:01579,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10392,chr6,90955279,3p,R,5O55L:01985:01085,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10393,chr6,90971255,3p,F,5O55L:02369:01825,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10394,chr6,90987129,3p,R,IBB16C9,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,expressed,"in vitro",SherrillMix-2013
10395,chr6,91162815,3p,R,5O55L:00816:00927,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
10396,chr6,93500894,3p,R,5O55L:02048:01500,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
10397,chr6,94417218,3p,R,5O55L:02336:02676,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10398,chr6,94937079,3p,F,5O55L:02531:01735,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10399,chr6,95034037,3p,R,G13FKHM01AM3TM,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10400,chr6,96987051,3p,R,5O55L:00247:00135,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
10401,chr6,96997638,3p,F,IBB5D02,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,expressed,"in vitro",SherrillMix-2013
10402,chr6,97630377,3p,R,ID3B7,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,inducible,"in vitro",SherrillMix-2013
10403,chr6,98691607,3p,R,5O55L:00647:01522,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10404,chr6,99045216,3p,R,G13FKHM01BDDZ0,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10405,chr6,99186471,3p,R,5O55L:01212:01691,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
10406,chr6,99858481,3p,F,5O55L:02045:00433,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
10407,chr6,99951820,3p,R,G13FKHM01A5WIM,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10408,chr6,100359932,3p,F,G13FKHM01BDZ78,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10409,chr6,100590356,3p,F,G13FKHM01ABO8T,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10410,chr6,100890980,3p,R,5O55L:00815:02204,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10411,chr6,101067212,3p,R,IBB1C7,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,expressed,"in vitro",SherrillMix-2013
10412,chr6,101090743,3p,R,G13FKHM01BBAFE,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10413,chr6,101992897,3p,F,G13FKHM01BWO02,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10414,chr6,102301121,3p,R,5O55L:00641:01966,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10415,chr6,103807819,3p,R,GXIEMIS01BB8MV,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10416,chr6,104135294,3p,R,G13FKHM01ABTA5,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10417,chr6,104368504,3p,F,5O55L:02117:02102,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
10418,chr6,104562245,3p,R,G13FKHM01AQV56,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10419,chr6,105904300,3p,R,G13FKHM01A0GRR,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10420,chr6,106508540,3p,R,GXIEMIS01BQJXV,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10421,chr6,106602966,3p,R,G13FKHM01B0J0U,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10422,chr6,106650209,5p,F,RSHY_106_149_054,21430059,"Primary CD4+ T cells (Bcl-2 transduced)",,inducible,"in vitro",SherrillMix-2013
10423,chr6,106701049,3p,F,ID24D1,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,inducible,"in vitro",SherrillMix-2013
10424,chr6,106755381,3p,R,ID25D6,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,inducible,"in vitro",SherrillMix-2013
10425,chr6,106976974,3p,F,5O55L:01244:01056,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
10426,chr6,106982953,3p,R,GXIEMIS01BDPZV,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10427,chr6,107429257,3p,R,G13FKHM01BK51I,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10428,chr6,107670312,3p,R,5O55L:01444:00575,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
10429,chr6,107744986,3p,F,5O55L:02433:01561,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
10430,chr6,107896287,3p,F,G13FKHM01ALNE7,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10431,chr6,108118993,3p,F,G13FKHM01BZD4Y,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10432,chr6,108205483,3p,R,5O55L:01658:01294,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
10433,chr6,108205773,3p,R,5O55L:02484:01380,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10434,chr6,108293135,3p,R,5O55L:01846:01035,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10435,chr6,108418873,3p,R,5O55L:01169:02256,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10436,chr6,108920900,5p,R,RSHY_BN_267_032,21430059,"Primary CD4+ T cells (Bcl-2 transduced)",,inducible,"in vitro",SherrillMix-2013
10437,chr6,109314710,3p,R,5O55L:02460:01492,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10438,chr6,109317597,3p,R,GXIEMIS01AKNL4,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10439,chr6,109324579,3p,F,5O55L:02506:01856,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10440,chr6,109349592,3p,R,5O55L:01916:02427,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10441,chr6,109426401,3p,F,5O55L:01155:01750,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
10442,chr6,109483543,3p,F,5O55L:02622:01972,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10443,chr6,109782418,3p,F,GXIEMIS01AG10D,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10444,chr6,110507594,3p,R,5O55L:00250:00220,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10445,chr6,110539764,3p,R,5O55L:02422:02160,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10446,chr6,110552513,3p,F,5O55L:02288:02665,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
10447,chr6,110885830,3p,F,5O55L:01647:01236,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10448,chr6,111048782,3p,R,5O55L:01294:00592,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
10449,chr6,111260993,3p,R,5O55L:01292:02268,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10450,chr6,111311492,3p,F,ID29H12,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,inducible,"in vitro",SherrillMix-2013
10451,chr6,111661477,3p,R,G13FKHM01BUE4G,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10452,chr6,111713433,3p,F,G13FKHM01AO7RL,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10453,chr6,111778065,3p,R,GXIEMIS01AUXJH,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10454,chr6,111788560,3p,F,5O55L:02247:01230,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10455,chr6,112152079,3p,F,G13FKHM01AJ7G6,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10456,chr6,112183731,3p,R,G13FKHM01ATLUU,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10457,chr6,113675417,3p,R,G13FKHM01A2X1U,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10458,chr6,114222495,3p,R,5O55L:02340:01782,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
10459,chr6,114264115,3p,F,IBB3F06,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,expressed,"in vitro",SherrillMix-2013
10460,chr6,115147590,3p,R,G13FKHM01ADD0T,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10461,chr6,115915456,3p,R,5O55L:02227:01111,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
10462,chr6,116911963,3p,F,ID8G8,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,inducible,"in vitro",SherrillMix-2013
10463,chr6,117009398,3p,R,5O55L:00417:01310,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
10464,chr6,117010532,3p,F,5O55L:02558:02539,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10465,chr6,117021285,3p,R,5O55L:02142:01491,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10466,chr6,117905986,3p,R,G13FKHM01A4U7B,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10467,chr6,117921616,3p,R,5O55L:02161:00555,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10468,chr6,118013903,3p,R,IBB2C4,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,expressed,"in vitro",SherrillMix-2013
10469,chr6,118983903,5p,R,RSHY_106BN_39_064,21430059,"Primary CD4+ T cells (Bcl-2 transduced)",,inducible,"in vitro",SherrillMix-2013
10470,chr6,119047141,3p,F,5O55L:02448:01948,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10471,chr6,119283424,3p,F,5O55L:00525:02228,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10472,chr6,119316392,3p,F,ID10D8,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,inducible,"in vitro",SherrillMix-2013
10473,chr6,121406348,3p,R,5O55L:02445:01710,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10474,chr6,121509667,3p,F,GXIEMIS01AAKAX,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10475,chr6,122786421,3p,R,ID5D11,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,inducible,"in vitro",SherrillMix-2013
10476,chr6,123452170,3p,R,GXIEMIS01AVNGH,22911005,"Primary resting CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10477,chr6,125512489,3p,F,5O55L:02403:01762,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10478,chr6,125595837,3p,R,5O55L:01102:00054,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10479,chr6,126173567,3p,F,5O55L:01009:01624,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10480,chr6,126396218,3p,F,5O55L:01056:00880,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
10481,chr6,127010778,3p,R,G13FKHM01B2AKF,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10482,chr6,127422987,3p,R,G13FKHM01AF6J1,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10483,chr6,128003870,3p,R,IBB4B01,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,expressed,"in vitro",SherrillMix-2013
10484,chr6,128163703,3p,R,5O55L:02217:01058,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10485,chr6,128171808,3p,R,5O55L:02219:01519,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10486,chr6,128181612,3p,F,5O55L:01453:02580,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
10487,chr6,128214597,3p,F,G13FKHM01AIQ0T,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10488,chr6,128216188,3p,R,G13FKHM01A6LYN,22911005,"Primary resting CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10489,chr6,128306028,3p,F,IBB14C5,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,expressed,"in vitro",SherrillMix-2013
10490,chr6,128316213,3p,R,5O55L:02454:01700,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10491,chr6,128321034,3p,F,G13FKHM01ANA0Q,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10492,chr6,128603974,3p,R,G13FKHM01AMOIV,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10493,chr6,129932689,3p,R,5O55L:01036:00859,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
10494,chr6,130078887,3p,F,G13FKHM01AM01A,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10495,chr6,130441185,3p,F,5O55L:01978:01922,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10496,chr6,130836814,3p,R,5O55L:02498:02094,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
10497,chr6,131774212,5p,F,RSHY_129_07_066,21430059,"Primary CD4+ T cells (Bcl-2 transduced)",,inducible,"in vitro",SherrillMix-2013
10498,chr6,131925987,3p,R,GXIEMIS01BAV8L,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10499,chr6,132446112,3p,R,IBB5F09,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,expressed,"in vitro",SherrillMix-2013
10500,chr6,132778515,3p,F,IBB5G03,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,expressed,"in vitro",SherrillMix-2013
10501,chr6,134307092,3p,F,5O55L:02174:01627,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
10502,chr6,134527864,3p,F,5O55L:00291:01533,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
10503,chr6,134558310,3p,F,5O55L:01292:01856,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
10504,chr6,135341102,3p,R,5O55L:02546:02569,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10505,chr6,135347349,3p,F,GXIEMIS01BRFQO,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10506,chr6,135350898,3p,F,5O55L:02579:01079,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
10507,chr6,135364092,3p,R,G13FKHM01A8YWN,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10508,chr6,135430971,3p,F,5O55L:02259:01620,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10509,chr6,135437286,3p,R,5O55L:00938:01502,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10510,chr6,135896992,3p,F,5O55L:01906:00842,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10511,chr6,135909323,3p,R,5O55L:02172:01470,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
10512,chr6,136582945,5p,R,94__056,21430059,"Primary CD4+ T cells (Bcl-2 transduced)",,inducible,"in vitro",SherrillMix-2013
10513,chr6,136583932,3p,F,5O55L:01428:00651,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10514,chr6,136984398,3p,R,G13FKHM01BZRSG,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10515,chr6,137045832,3p,F,GXIEMIS01ARO9T,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10516,chr6,137054519,3p,F,GXIEMIS01BA3JF,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10517,chr6,137397773,3p,R,5O55L:02297:02648,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10518,chr6,137669549,3p,R,5O55L:00955:00566,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10519,chr6,138224873,3p,R,G13FKHM01A2EX2,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10520,chr6,138258115,3p,F,5O55L:02393:02106,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
10521,chr6,138279389,3p,R,5O55L:01680:01560,23953889,"Primary central memory CD4+ T cells",,inducible,"in vitro",SherrillMix-2013
10522,chr6,139240536,3p,R,GXIEMIS01BG7ZZ,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10523,chr6,139343838,3p,R,5O55L:01755:01613,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10524,chr6,139474931,3p,R,GXIEMIS01AUUCV,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10525,chr6,139475541,3p,R,G13FKHM01AVMC9,22911005,"Primary active CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10526,chr6,139575071,3p,R,IBB10B10,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,expressed,"in vitro",SherrillMix-2013
10527,chr6,139773035,3p,F,5O55L:01254:00369,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10528,chr6,139873499,3p,F,G13FKHM01AF3IW,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10529,chr6,140169543,3p,F,G13FKHM01ANZ8K,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10530,chr6,140485608,3p,F,G13FKHM01A82NU,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
10531,chr6,141305520,3p,F,5O55L:01356:00680,23953889,"Primary central memory CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10532,chr6,142482513,3p,F,ID26E3,15890899,"Jurkat cells",http://web.expasy.org/cellosaurus/CVCL_0065,inducible,"in vitro",SherrillMix-2013
10533,chr6,142721390,3p,F,GXIEMIS01AG5WR,22911005,"Primary active CD4+ T cells",,expressed,"in vitro",SherrillMix-2013
10534,chr6,143109057,3p,F,G13FKHM01A4O6U,22911005,"Primary resting CD4+ T cells",,silent,"in vitro",SherrillMix-2013
